RS_Num,River,ReleaseSite,Date,Time,UTM_X,UTM_Y,Species,Length,Weight,TagType,TagID,QAQC,TagSize,Ant,Event,FinClip,Mortality,Comments
2,Fraser River,Fraser River Ranch,9/1/2020,12:00:00,417231,4438604,LOC,196,76,HA,230000228150,,32,Handheld,Release,left pelvic + adp,0,
2,Fraser River,Fraser River Ranch,9/1/2020,12:00:00,417231,4438604,LOC,371,475,HA,230000228151,,32,Handheld,Release,left pelvic + adp,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,77,5,HA,226001581500,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,104,19,HA,226001581503,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,86,9,HA,226001581504,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,116,25,HA,226001581505,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,112,20,HA,226001581506,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,116,21,HA,226001581510,pass,12,Handheld,Release,left pelvic,0,confirmed with EF data
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,119,25,HA,226001581511,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,107,16,HA,226001581512,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,100,14,HA,226001581513,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,86,9,HA,226001581516,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,86,9,HA,226001581517,pass,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,117,24,HA,226001581519,pass,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,116,19,HA,226001581520,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,85,10,HA,226001581524,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,108,22,HA,226001581526,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,117,26,HA,226001581527,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,75,7,HA,226001581531,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,84,6,HA,226001581532,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,112,19,HA,226001581533,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,111,20,HA,226001581534,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,111,12,HA,226001581536,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,110,17,HA,226001581539,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,92,10,HA,226001581540,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,119,28,HA,226001581541,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,71,6,HA,226001581542,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,76,7,HA,226001581544,pass,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,109,21,HA,226001581546,pass,12,Handheld,Release,left pelvic,0,confirmed with EF data
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,78,6,HA,226001581547,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,112,19,HA,226001581548,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,101,17,HA,226001581549,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,79,7,HA,226001581550,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,79,10,HA,226001581551,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,81,7,HA,226001581553,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,94,12,HA,226001581555,pass,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,117,25,HA,226001581556,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,112,19,HA,226001581557,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,80,7,HA,226001581559,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,114,22,HA,226001581560,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,100,13,HA,226001581561,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,109,20,HA,226001581562,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,77,8,HA,226001581563,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,82,6,HA,226001581564,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,109,18,HA,226001581565,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,102,16,HA,226001581566,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,80,6,HA,226001581567,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,81,9,HA,226001581568,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,84,8,HA,226001581569,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,122,31,HA,226001581572,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,98,11,HA,226001581573,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,84,5,HA,226001581574,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,76,8,HA,226001581575,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,107,17,HA,226001581576,fail,12,Handheld,Release,left pelvic,0,incorrect weight of 117 was recorded on field sheet
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,100,13,HA,226001581577,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,98,12,HA,226001581578,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,90,14,HA,226001581581,pass,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,71,4,HA,226001581583,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,106,21,HA,226001581584,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,80,7,HA,226001581585,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,LOC,85,5,HA,226001581586,,12,Handheld,Release,left pelvic + adp,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,81,5,HA,226001581587,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,87,11,HA,226001581588,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,112,22,HA,226001581591,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,107,15,HA,226001581593,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,102,14,HA,226001581595,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,107,24,HA,226001581596,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,76,6,HA,226001581597,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,75,5,HA,226001581599,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,116,22,HA,226001581600,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,116,18,HA,226001581603,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,109,17,HA,226001581604,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,102,15,HA,226001581605,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,88,5,HA,226001581606,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,96,12,HA,226001581609,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,109,10,HA,226001581610,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,77,7,HA,226001581611,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,80,5,HA,226001581614,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,93,9,HA,226001581615,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,112,22,HA,226001581616,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,85,10,HA,226001581617,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,106,10,HA,226001581618,pass,12,Handheld,Release,left pelvic,0,confirmed with EF data
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,116,22,HA,226001581619,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,101,15,HA,226001581620,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,79,7,HA,226001581621,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,116,17,HA,226001581624,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,84,9,HA,226001581625,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,105,15,HA,226001581626,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,86,9,HA,226001581630,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,99,6,HA,226001581632,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,86,10,HA,226001581634,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,114,21,HA,226001581635,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,75,8,HA,226001581639,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,79,7,HA,226001581640,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,112,22,HA,226001581641,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,78,6,HA,226001581642,pass,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,91,10,HA,226001581644,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,85,7,HA,226001581645,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,74,6,HA,226001581646,pass,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,87,7,HA,226001581647,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,104,16,HA,226001581649,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,100,15,HA,226001581650,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,74,10,HA,226001581652,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,82,5,HA,226001581654,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,128,33,HA,226001581655,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,82,9,HA,226001581657,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,116,23,HA,226001581658,pass,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,82,11,HA,226001581660,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,85,9,HA,226001581662,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,95,15,HA,226001581665,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,77,3,HA,226001581666,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,106,16,HA,226001581667,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,122,25,HA,226001581668,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,76,7,HA,226001581669,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,80,6,HA,226001581670,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,75,7,HA,226001581671,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,99,11,HA,226001581674,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,87,2,HA,226001581675,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,96,11,HA,226001581676,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,110,18,HA,226001581677,pass,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,LOC,86,5,HA,226001581678,,12,Handheld,Release,left pelvic + adp,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,84,8,HA,226001581682,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,105,16,HA,226001581685,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,108,15,HA,226001581686,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,103,15,HA,226001581687,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,112,25,HA,226001581688,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,72,5,HA,226001581691,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,75,6,HA,226001581693,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,82,3,HA,226001581695,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,131,33,HA,226001581697,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,75,5,HA,226001581701,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,108,17,HA,226001581702,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,79,7,HA,226001581703,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,118,20,HA,226001581705,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,98,7,HA,226001581706,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,101,15,HA,226001581707,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,82,9,HA,226001581708,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,116,21,HA,226001581709,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,112,21,HA,226001581710,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,91,8,HA,226001581712,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,78,5,HA,226001581714,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,110,21,HA,226001581716,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,75,6,HA,226001581718,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,89,10,HA,226001581719,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,76,6,HA,226001581720,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,82,6,HA,226001581721,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,114,20,HA,226001581722,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,80,8,HA,226001581723,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,85,7,HA,226001581724,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,123,25,HA,226001581725,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,92,13,HA,226001581727,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,82,5,HA,226001581728,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,81,7,HA,226001581730,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,83,8,HA,226001581731,pass,12,Handheld,Release,left pelvic,0,confirmed with EF data
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,83,12,HA,226001581732,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,77,4,HA,226001581733,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,115,24,HA,226001581735,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,79,5,HA,226001581736,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,82,8,HA,226001581737,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,82,6,HA,226001581738,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,101,17,HA,226001581740,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,119,29,HA,226001581741,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,71,4,HA,226001581745,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,84,8,HA,226001581746,,12,Handheld,Release,left pelvic,0,
1,Fraser River,Kaibab Park,9/2/2020,12:00:00,420566,4437167,MTS,114,19,HA,226001581747,,12,Handheld,Release,left pelvic,0,
